Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
11854at7147	Complete	JAEIGE010000332.1:16277440-16270948	16277440	16270948	-	940.5	529	https://www.orthodb.org/v10?query=11854at7147	Zinc finger C2H2-type
11870at7147	Complete	JAEIGE010000332.1:4942404-4946334	4942404	4946334	+	698.7	630	https://www.orthodb.org/v10?query=11870at7147	conserved oligomeric Golgi complex subunit 1
11891at7147	Complete	JAEIGE010000253.1:17181961-17184542	17181961	17184542	+	682.4	550	https://www.orthodb.org/v10?query=11891at7147	Anaphase-promoting complex subunit 4
11909at7147	Complete	JAEIGE010000227.1:24537166-24541825	24537166	24541825	+	727.5	424	https://www.orthodb.org/v10?query=11909at7147	Serine/threonine-protein kinase MAK
11914at7147	Complete	JAEIGE010000332.1:27628089-27625031	27628089	27625031	-	1263.6	605	https://www.orthodb.org/v10?query=11914at7147	Disintegrin domain
11923at7147	Complete	JAEIGE010000332.1:1087541-1084707	1087541	1084707	-	1048.7	701	https://www.orthodb.org/v10?query=11923at7147	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
11951at7147	Complete	JAEIGE010000002.1:2979394-2975531	2979394	2975531	-	820.9	625	https://www.orthodb.org/v10?query=11951at7147	Sterol regulatory element-binding protein 1
11987at7147	Complete	JAEIGE010000253.1:24305931-24430056	24305931	24430056	+	1397.3	839	https://www.orthodb.org/v10?query=11987at7147	Histone deacetylase
12017at7147	Complete	JAEIGE010000299.1:3105017-3108115	3105017	3108115	+	1295.2	599	https://www.orthodb.org/v10?query=12017at7147	Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
12063at7147	Complete	JAEIGE010000213.1:6791981-6794613	6791981	6794613	+	1378.2	636	https://www.orthodb.org/v10?query=12063at7147	Glycerol-3-phosphate dehydrogenase
12067at7147	Complete	JAEIGE010000002.1:352693-356261	352693	356261	+	687.0	351	https://www.orthodb.org/v10?query=12067at7147	Kinesin motor domain
12095at7147	Complete	JAEIGE010000332.1:27834250-27831854	27834250	27831854	-	1303.3	650	https://www.orthodb.org/v10?query=12095at7147	DNA helicase
12102at7147	Complete	JAEIGE010000332.1:22727313-22730232	22727313	22730232	+	908.6	599	https://www.orthodb.org/v10?query=12102at7147	transmembrane protein 245 isoform X1
12185at7147	Complete	JAEIGE010000002.1:10116252-10128946	10116252	10128946	+	1195.8	805	https://www.orthodb.org/v10?query=12185at7147	Peroxisome biogenesis factor 1
12192at7147	Complete	JAEIGE010000227.1:30120177-30122252	30120177	30122252	+	1167.2	605	https://www.orthodb.org/v10?query=12192at7147	Rab-GTPase-TBC domain
12214at7147	Complete	JAEIGE010000332.1:25045406-25077005	25045406	25077005	+	371.1	288	https://www.orthodb.org/v10?query=12214at7147	Segmentation protein cap'n'collar
12250at7147	Complete	JAEIGE010000227.1:9287412-9285026	9287412	9285026	-	1066.5	631	https://www.orthodb.org/v10?query=12250at7147	conserved oligomeric Golgi complex subunit 4
12257at7147	Complete	JAEIGE010000253.1:26455773-26453250	26455773	26453250	-	975.8	634	https://www.orthodb.org/v10?query=12257at7147	Putative rRNA methyltransferase
12291at7147	Complete	JAEIGE010000253.1:14944729-14947788	14944729	14947788	+	696.2	460	https://www.orthodb.org/v10?query=12291at7147	SH3 domain
12320at7147	Complete	JAEIGE010000332.1:12048118-12082725	12048118	12082725	+	1071.9	699	https://www.orthodb.org/v10?query=12320at7147	Carboxylesterase, type B
12361at7147	Complete	JAEIGE010000227.1:25710628-25708405	25710628	25708405	-	1300.2	637	https://www.orthodb.org/v10?query=12361at7147	Elongation factor G, mitochondrial
12368at7147	Complete	JAEIGE010000016.1:5785512-5788332	5785512	5788332	+	588.7	506	https://www.orthodb.org/v10?query=12368at7147	G patch domain-containing protein 1 homolog
12403at7147	Complete	JAEIGE010000017.1:3093706-3099848	3093706	3099848	+	1003.0	533	https://www.orthodb.org/v10?query=12403at7147	Zinc finger, RING-type
12426at7147	Complete	JAEIGE010000017.1:3455317-3450728	3455317	3450728	-	614.6	649	https://www.orthodb.org/v10?query=12426at7147	Zinc finger C2H2 superfamily
12434at7147	Complete	JAEIGE010000253.1:15197797-15201759	15197797	15201759	+	591.6	651	https://www.orthodb.org/v10?query=12434at7147	exportin-6
12448at7147	Complete	JAEIGE010000332.1:4089094-4053508	4089094	4053508	-	772.2	430	https://www.orthodb.org/v10?query=12448at7147	guanylate cyclase soluble subunit beta-1
12484at7147	Complete	JAEIGE010000332.1:22709713-22713309	22709713	22713309	+	597.9	445	https://www.orthodb.org/v10?query=12484at7147	Leucine-rich repeat
12498at7147	Complete	JAEIGE010000213.1:4241125-4263813	4241125	4263813	+	1332.3	713	https://www.orthodb.org/v10?query=12498at7147	Mitogen-activated protein kinase kinase kinase kinase
12524at7147	Complete	JAEIGE010000299.1:10755903-10751783	10755903	10751783	-	1029.0	650	https://www.orthodb.org/v10?query=12524at7147	alpha-catulin
12548at7147	Complete	JAEIGE010000332.1:27602345-27606026	27602345	27606026	+	1378.2	898	https://www.orthodb.org/v10?query=12548at7147	symplekin
12554at7147	Complete	JAEIGE010000253.1:25564310-25567008	25564310	25567008	+	1131.7	605	https://www.orthodb.org/v10?query=12554at7147	protein O-mannosyl-transferase 2
12665at7147	Complete	JAEIGE010000002.1:238365-235734	238365	235734	-	911.1	554	https://www.orthodb.org/v10?query=12665at7147	ATP-dependent RNA helicase DDX54
12684at7147	Complete	JAEIGE010000332.1:30446579-30451217	30446579	30451217	+	1083.0	822	https://www.orthodb.org/v10?query=12684at7147	Pleckstrin homology domain
12697at7147	Complete	JAEIGE010000253.1:17403278-17400543	17403278	17400543	-	968.6	542	https://www.orthodb.org/v10?query=12697at7147	raf homolog serine/threonine-protein kinase phl
12708at7147	Complete	JAEIGE010000332.1:17679936-17674911	17679936	17674911	-	865.5	1238	https://www.orthodb.org/v10?query=12708at7147	negative elongation factor A
12741at7147	Complete	JAEIGE010000213.1:10772781-10775820	10772781	10775820	+	840.5	481	https://www.orthodb.org/v10?query=12741at7147	5'-Nucleotidase, C-terminal
12806at7147	Complete	JAEIGE010000299.1:9819951-9817414	9819951	9817414	-	378.6	454	https://www.orthodb.org/v10?query=12806at7147	uncharacterized protein LOC111080751
12808at7147	Complete	JAEIGE010000332.1:27496597-27502599	27496597	27502599	+	912.2	502	https://www.orthodb.org/v10?query=12808at7147	WD40-repeat-containing domain
12809at7147	Complete	JAEIGE010000253.1:19608832-19605585	19608832	19605585	-	1048.2	783	https://www.orthodb.org/v10?query=12809at7147	vacuolar protein sorting-associated protein 18 homolog
12831at7147	Complete	JAEIGE010000332.1:16972914-16975561	16972914	16975561	+	918.2	652	https://www.orthodb.org/v10?query=12831at7147	E3 UFM1-protein ligase 1 homolog
12835at7147	Complete	JAEIGE010000299.1:8536950-8533560	8536950	8533560	-	708.5	367	https://www.orthodb.org/v10?query=12835at7147	serine/threonine-protein kinase SAPK4 isoform X1
12843at7147	Complete	JAEIGE010000002.1:8799008-8794824	8799008	8794824	-	741.3	508	https://www.orthodb.org/v10?query=12843at7147	polycomb protein Su(z)12 isoform X1
12852at7147	Complete	JAEIGE010000002.1:9161478-9165823	9161478	9165823	+	1268.9	667	https://www.orthodb.org/v10?query=12852at7147	Aminopeptidase
12913at7147	Complete	JAEIGE010000016.1:3957837-3954929	3957837	3954929	-	1393.3	737	https://www.orthodb.org/v10?query=12913at7147	85 kDa calcium-independent phospholipase A2
12916at7147	Complete	JAEIGE010000332.1:9200194-9203388	9200194	9203388	+	1040.1	684	https://www.orthodb.org/v10?query=12916at7147	UPF0505 protein CG8202
12922at7147	Complete	JAEIGE010000332.1:23921401-23924849	23921401	23924849	+	1182.5	589	https://www.orthodb.org/v10?query=12922at7147	EF-hand domain
12935at7147	Complete	JAEIGE010000213.1:11417228-11414706	11417228	11414706	-	794.0	524	https://www.orthodb.org/v10?query=12935at7147	protein lines
12938at7147	Complete	JAEIGE010000253.1:8165915-8163049	8165915	8163049	-	915.1	658	https://www.orthodb.org/v10?query=12938at7147	probable RNA-binding protein 19
12959at7147	Complete	JAEIGE010000299.1:2214305-2212124	2214305	2212124	-	786.1	538	https://www.orthodb.org/v10?query=12959at7147	Protein arginine N-methyltransferase
12961at7147	Complete	JAEIGE010000253.1:19991316-19988821	19991316	19988821	-	1178.3	575	https://www.orthodb.org/v10?query=12961at7147	Zona pellucida domain
13072at7147	Complete	JAEIGE010000017.1:3080994-3084066	3080994	3084066	+	925.1	555	https://www.orthodb.org/v10?query=13072at7147	Exocyst complex component 7
13150at7147	Complete	JAEIGE010000213.1:2537008-2539389	2537008	2539389	+	634.2	419	https://www.orthodb.org/v10?query=13150at7147	VPS9 domain
13201at7147	Complete	JAEIGE010000253.1:4133684-4131238	4133684	4131238	-	889.7	519	https://www.orthodb.org/v10?query=13201at7147	Arginyl tRNA synthetase N-terminal domain
13206at7147	Complete	JAEIGE010000332.1:200629-202786	200629	202786	+	1081.5	581	https://www.orthodb.org/v10?query=13206at7147	acyl-CoA synthetase short-chain family member 3, mitochondrial
13221at7147	Complete	JAEIGE010000253.1:7120448-7117698	7120448	7117698	-	965.8	596	https://www.orthodb.org/v10?query=13221at7147	Ionotropic glutamate receptor
13267at7147	Complete	JAEIGE010000308.1:3344514-3357329	3344514	3357329	+	767.1	696	https://www.orthodb.org/v10?query=13267at7147	patronin isoform X1
13275at7147	Complete	JAEIGE010000016.1:8655332-8666962	8655332	8666962	+	843.4	522	https://www.orthodb.org/v10?query=13275at7147	Bestrophin
13288at7147	Complete	JAEIGE010000299.1:9737749-9743541	9737749	9743541	+	768.2	512	https://www.orthodb.org/v10?query=13288at7147	Ankyrin repeat-containing domain
13358at7147	Complete	JAEIGE010000330.1:6398478-6600156	6398478	6600156	+	723.8	414	https://www.orthodb.org/v10?query=13358at7147	CAP Gly-rich domain
13368at7147	Complete	JAEIGE010000253.1:15413959-15392622	15413959	15392622	-	929.2	465	https://www.orthodb.org/v10?query=13368at7147	cytosolic purine 5'-nucleotidase isoform X1
13374at7147	Complete	JAEIGE010000253.1:17200598-17203984	17200598	17203984	+	750.4	486	https://www.orthodb.org/v10?query=13374at7147	protein unc-93 homolog A
13402at7147	Complete	JAEIGE010000227.1:7046155-7023946	7046155	7023946	-	844.3	503	https://www.orthodb.org/v10?query=13402at7147	CRAL-TRIO lipid binding domain
13413at7147	Complete	JAEIGE010000332.1:16201537-16206214	16201537	16206214	+	464.5	395	https://www.orthodb.org/v10?query=13413at7147	mucin-5AC
13415at7147	Complete	JAEIGE010000002.1:1867221-1872150	1867221	1872150	+	800.1	509	https://www.orthodb.org/v10?query=13415at7147	Protein kinase domain
13429at7147	Complete	JAEIGE010000227.1:11321511-11324513	11321511	11324513	+	842.8	607	https://www.orthodb.org/v10?query=13429at7147	U4/U6.U5 tri-snRNP-associated protein 1
13442at7147	Complete	JAEIGE010000332.1:26789416-26787002	26789416	26787002	-	722.6	554	https://www.orthodb.org/v10?query=13442at7147	G protein-coupled receptor, rhodopsin-like
13446at7147	Complete	JAEIGE010000227.1:13296339-13298783	13296339	13298783	+	1087.4	595	https://www.orthodb.org/v10?query=13446at7147	serine/threonine-protein kinase TBK1
13486at7147	Complete	JAEIGE010000016.1:2662055-2664157	2662055	2664157	+	1010.7	509	https://www.orthodb.org/v10?query=13486at7147	Palmitoyltransferase
13499at7147	Complete	JAEIGE010000332.1:10966252-10968564	10966252	10968564	+	912.7	512	https://www.orthodb.org/v10?query=13499at7147	UPF0668 protein C10orf76 homolog
13510at7147	Complete	JAEIGE010000308.1:1812236-1814830	1812236	1814830	+	465.1	345	https://www.orthodb.org/v10?query=13510at7147	Zinc finger, RanBP2-type
13511at7147	Complete	JAEIGE010000227.1:5164586-5167257	5164586	5167257	+	1165.8	662	https://www.orthodb.org/v10?query=13511at7147	WD40-repeat-containing domain
13548at7147	Complete	JAEIGE010000227.1:9091213-9095705	9091213	9095705	+	785.7	523	https://www.orthodb.org/v10?query=13548at7147	putative ATP-dependent RNA helicase DHX33
13606at7147	Complete	JAEIGE010000299.1:4625668-4628301	4625668	4628301	+	1247.3	663	https://www.orthodb.org/v10?query=13606at7147	protein HID1
13637at7147	Complete	JAEIGE010000227.1:31683471-31686525	31683471	31686525	+	785.1	569	https://www.orthodb.org/v10?query=13637at7147	No mechanoreceptor potential B
13645at7147	Complete	JAEIGE010000253.1:14182790-14204627	14182790	14204627	+	955.6	704	https://www.orthodb.org/v10?query=13645at7147	dorsal-ventral patterning protein Sog
13662at7147	Complete	JAEIGE010000253.1:1977619-1979984	1977619	1979984	+	439.1	459	https://www.orthodb.org/v10?query=13662at7147	LOW QUALITY PROTEIN: leucine zipper putative tumor suppressor 1
13664at7147	Complete	JAEIGE010000299.1:10827635-10825453	10827635	10825453	-	1065.5	581	https://www.orthodb.org/v10?query=13664at7147	DNA ligase
13678at7147	Complete	JAEIGE010000253.1:26509126-26490061	26509126	26490061	-	1376.5	849	https://www.orthodb.org/v10?query=13678at7147	glucose dehydrogenase 
13719at7147	Complete	JAEIGE010000299.1:642042-638466	642042	638466	-	1234.1	783	https://www.orthodb.org/v10?query=13719at7147	syndetin
13745at7147	Complete	JAEIGE010000016.1:7652232-7649398	7652232	7649398	-	1105.2	600	https://www.orthodb.org/v10?query=13745at7147	ATP-binding cassette sub-family F member 3
13754at7147	Complete	JAEIGE010000227.1:7263329-7261172	7263329	7261172	-	562.8	429	https://www.orthodb.org/v10?query=13754at7147	Ezrin-binding protein pace-1
13769at7147	Complete	JAEIGE010000253.1:21441216-21446705	21441216	21446705	+	976.7	654	https://www.orthodb.org/v10?query=13769at7147	BTB/POZ domain
13772at7147	Complete	JAEIGE010000332.1:1002902-1007203	1002902	1007203	+	1036.3	810	https://www.orthodb.org/v10?query=13772at7147	Elongator complex protein 1
13828at7147	Complete	JAEIGE010000253.1:17038991-17033831	17038991	17033831	-	631.5	350	https://www.orthodb.org/v10?query=13828at7147	Nuclear hormone receptor
13837at7147	Complete	JAEIGE010000002.1:10646538-10636865	10646538	10636865	-	750.0	1060	https://www.orthodb.org/v10?query=13837at7147	protein disabled isoform X1
13844at7147	Complete	JAEIGE010000332.1:1408991-1407139	1408991	1407139	-	1112.8	520	https://www.orthodb.org/v10?query=13844at7147	uncharacterized protein LOC108371808
13871at7147	Complete	JAEIGE010000332.1:10514766-10517864	10514766	10517864	+	1351.4	695	https://www.orthodb.org/v10?query=13871at7147	N-terminal kinase-like protein
13877at7147	Complete	JAEIGE010000002.1:11408920-11406459	11408920	11406459	-	1232.7	628	https://www.orthodb.org/v10?query=13877at7147	ATP-dependent RNA helicase Ddx1
13880at7147	Complete	JAEIGE010000227.1:10617180-10610985	10617180	10610985	-	1470.5	725	https://www.orthodb.org/v10?query=13880at7147	Leucine-rich repeat
13885at7147	Complete	JAEIGE010000253.1:19714244-19719139	19714244	19719139	+	1247.3	753	https://www.orthodb.org/v10?query=13885at7147	sorting nexin-25
13888at7147	Complete	JAEIGE010000253.1:17832479-17829253	17832479	17829253	-	1145.3	743	https://www.orthodb.org/v10?query=13888at7147	integrator complex subunit 4
13892at7147	Complete	JAEIGE010000016.1:617807-615788	617807	615788	-	1193.9	557	https://www.orthodb.org/v10?query=13892at7147	ATP-binding cassette sub-family E member 1
13896at7147	Complete	JAEIGE010000299.1:4000544-4014863	4000544	4014863	+	786.1	452	https://www.orthodb.org/v10?query=13896at7147	lysophospholipid acyltransferase 1
13921at7147	Complete	JAEIGE010000332.1:3737846-3735266	3737846	3735266	-	1281.9	653	https://www.orthodb.org/v10?query=13921at7147	Histidine kinase/HSP90-like ATPase
13925at7147	Complete	JAEIGE010000002.1:3620228-3622497	3620228	3622497	+	1239.7	626	https://www.orthodb.org/v10?query=13925at7147	DNA replication licensing factor MCM7
13926at7147	Complete	JAEIGE010000002.1:6076820-6069572	6076820	6069572	-	645.4	419	https://www.orthodb.org/v10?query=13926at7147	ecto-NOX disulfide-thiol exchanger 2 isoform X1
13930at7147	Complete	JAEIGE010000299.1:9995580-9993029	9995580	9993029	-	1048.3	625	https://www.orthodb.org/v10?query=13930at7147	cysteine--tRNA ligase, cytoplasmic
13936at7147	Complete	JAEIGE010000213.1:6929819-6932992	6929819	6932992	+	1282.3	664	https://www.orthodb.org/v10?query=13936at7147	Vacuolar protein sorting-associated protein 35
13948at7147	Complete	JAEIGE010000227.1:20634805-20631680	20634805	20631680	-	1153.7	750	https://www.orthodb.org/v10?query=13948at7147	ubiquitin conjugation factor E4 A
13960at7147	Complete	JAEIGE010000016.1:4977744-4975636	4977744	4975636	-	1006.1	557	https://www.orthodb.org/v10?query=13960at7147	HBS1-like protein
13964at7147	Complete	JAEIGE010000253.1:4226381-4228572	4226381	4228572	+	749.0	470	https://www.orthodb.org/v10?query=13964at7147	Protein kinase domain
13969at7147	Complete	JAEIGE010000227.1:28138127-28134499	28138127	28134499	-	779.4	501	https://www.orthodb.org/v10?query=13969at7147	SNF2-related, N-terminal domain
13976at7147	Complete	JAEIGE010000002.1:2146932-2143483	2146932	2143483	-	1379.5	757	https://www.orthodb.org/v10?query=13976at7147	E3 ubiquitin protein ligase
13982at7147	Complete	JAEIGE010000253.1:16251690-16248243	16251690	16248243	-	1063.4	528	https://www.orthodb.org/v10?query=13982at7147	EF-hand domain
13983at7147	Complete	JAEIGE010000253.1:15513282-15511280	15513282	15511280	-	968.5	473	https://www.orthodb.org/v10?query=13983at7147	Polypeptide N-acetylgalactosaminyltransferase
14057at7147	Complete	JAEIGE010000253.1:22714152-22716306	22714152	22716306	+	706.6	447	https://www.orthodb.org/v10?query=14057at7147	Anoctamin
14069at7147	Complete	JAEIGE010000227.1:8558045-8550672	8558045	8550672	-	761.4	449	https://www.orthodb.org/v10?query=14069at7147	Glycosyltransferase family 92
14098at7147	Complete	JAEIGE010000253.1:15739496-15733046	15739496	15733046	-	806.1	527	https://www.orthodb.org/v10?query=14098at7147	Katanin p80 WD40 repeat-containing subunit B1
14119at7147	Complete	JAEIGE010000227.1:29848501-29845469	29848501	29845469	-	844.6	489	https://www.orthodb.org/v10?query=14119at7147	Doublecortin domain
14136at7147	Complete	JAEIGE010000332.1:12239187-12223007	12239187	12223007	-	453.7	512	https://www.orthodb.org/v10?query=14136at7147	uncharacterized protein LOC108382567
14146at7147	Complete	JAEIGE010000332.1:29045238-29036646	29045238	29036646	-	745.1	456	https://www.orthodb.org/v10?query=14146at7147	Cadherin
